1992123118	1992123000	157.5
1993010518	1993010400	165.0
1993010800	1993010600	152.5
1993011300	1993011100	180.0
1993011818	1993011700	137.5
1993012000	1993011800	155.0
1993012300	1993012100	190.0
1993012806	1993012600	145.0
1993013118	1993013000	170.0
1993020618	1993020500	157.5
1993020718	1993020600	152.5
1993021106	1993020900	192.5
1993021506	1993021300	187.5
1993022100	1993021900	177.5
1993022218	1993022100	135.0
1993022518	1993022400	175.0
1993022818	1993022700	160.0
1993031306	1993031100	182.5
1993110418	1993110300	145.0
1993110718	1993110600	170.0
1993111500	1993111300	147.5
1993112400	1993112200	152.5
1993120118	1993113000	155.0
1993121106	1993120900	152.5
1993121618	1993121500	137.5
1993121900	1993121700	185.0
1993122018	1993121900	187.5
1993122306	1993122100	170.0
1993122706	1993122500	147.5
1993123100	1993122900	145.0
1994010806	1994010600	195.0
1994012006	1994011800	172.5
1994012200	1994012000	157.5
1994012406	1994012200	157.5
1994012518	1994012400	190.0
1994012706	1994012500	157.5
1994020918	1994020800	152.5
1994021900	1994021700	172.5
1994022306	1994022100	170.0
1994030406	1994030200	185.0
1994030818	1994030700	140.0
1994031006	1994030800	155.0
1994031718	1994031600	152.5
1994111100	1994110900	162.5
1994111906	1994111700	150.0
1994112300	1994112100	157.5
1994112506	1994112300	140.0
1994120206	1994113000	180.0
1994120518	1994120400	162.5
1994120906	1994120700	145.0
1994121400	1994121200	160.0
1994122506	1994122300	152.5
1994122518	1994122400	167.5
1995010418	1995010300	157.5
1995010706	1995010500	172.5
1995010800	1995010600	157.5
1995010906	1995010700	137.5
1995011206	1995011000	170.0
1995011318	1995011200	165.0
1995011518	1995011400	195.0
1995011906	1995011700	150.0
1995013006	1995012800	145.0
1995021400	1995021200	185.0
1995021618	1995021500	150.0
1995021906	1995021700	157.5
1995031318	1995031200	185.0
1995031500	1995031300	182.5
1995031900	1995031700	157.5
1995111406	1995111200	140.0
1995112106	1995111900	157.5
1995112400	1995112200	147.5
1995112600	1995112400	162.5
1995113018	1995112900	185.0
1995121518	1995121400	155.0
1995122406	1995122200	140.0
1995122600	1995122400	175.0
1995122900	1995122700	137.5
1995123106	1995122900	170.0
1996010100	1995123000	145.0
1996010200	1995123100	162.5
1996010300	1996010100	135.0
1996010800	1996010600	140.0
1996010818	1996010700	182.5
1996011600	1996011400	150.0
1996011918	1996011800	175.0
1996012318	1996012200	157.5
1996012918	1996012800	160.0
1996013100	1996012900	172.5
1996020506	1996020300	135.0
1996020918	1996020800	155.0
1996021818	1996021700	155.0
1996022800	1996022600	155.0
1996031800	1996031600	142.5
1996033018	1996032900	142.5
1996110118	1996103100	150.0
1996111000	1996110800	157.5
1996112706	1996112500	137.5
1996121718	1996121600	142.5
1996122006	1996121800	160.0
1996122218	1996122100	142.5
1996122806	1996122600	145.0
1997010400	1997010200	155.0
1997010500	1997010300	185.0
1997010700	1997010500	192.5
1997010918	1997010800	165.0
1997011018	1997010900	192.5
1997011406	1997011200	142.5
1997012000	1997011800	175.0
1997021618	1997021500	145.0
1997022100	1997021900	140.0
1997022218	1997022100	170.0
1997022818	1997022700	142.5
1997031100	1997030900	145.0
1997031118	1997031000	187.5
1997031906	1997031700	180.0
1997032000	1997031800	195.0
1997033006	1997032800	185.0
1997110218	1997110100	185.0
1997111600	1997111400	160.0
1997122000	1997121800	145.0
1997122606	1997122400	187.5
1998010400	1998010200	180.0
1998010406	1998010200	142.5
1998010700	1998010500	167.5
1998010818	1998010700	185.0
1998011806	1998011600	140.0
1998013000	1998012800	185.0
1998020200	1998013100	180.0
1998021018	1998020900	187.5
1998021418	1998021300	157.5
1998022518	1998022400	182.5
1998030800	1998030600	155.0
1998032300	1998032100	165.0
1998032606	1998032400	167.5
1998032806	1998032600	155.0
1998111706	1998111500	142.5
1998112406	1998112200	155.0
1998112806	1998112600	155.0
1998120418	1998120300	170.0
1998120718	1998120600	140.0
1998120906	1998120700	175.0
1998121518	1998121400	172.5
1998122100	1998121900	170.0
1998122606	1998122400	147.5
1998122906	1998122700	175.0
1999010406	1999010200	175.0
1999010718	1999010600	157.5
1999011200	1999011000	175.0
1999012000	1999011800	147.5
1999020418	1999020300	167.5
1999020906	1999020700	190.0
1999021018	1999020900	160.0
1999022700	1999022500	140.0
1999030300	1999030100	165.0
1999030618	1999030500	172.5
1999031200	1999031000	165.0
1999032018	1999031900	160.0
1999033018	1999032900	180.0
1999110500	1999110300	155.0
1999111006	1999110800	162.5
1999111518	1999111400	145.0
1999111900	1999111700	155.0
1999112506	1999112300	155.0
