 1986  08  03  18   27.50  135.00   11.07
 1986  08  03  18   80.00  237.50   10.13
 1986  08  04  06   80.00  165.00   12.22
 1986  08  05  06   50.00  340.00   11.63
 1986  08  05  18   67.50   20.00   10.21
 1986  08  06  00   77.50  287.50   10.41
 1986  08  08  06   55.00  207.50   10.74
 1986  08  08  06   57.50  270.00   10.06
 1986  08  08  18   50.00  187.50   10.11
 1986  08  11  12   50.00  285.00   10.94
 1986  08  11  12   65.00  122.50   10.21
 1986  08  12  00   67.50  337.50   10.55
 1986  08  12  18   52.50  127.50   10.42
 1986  08  13  00   57.50  345.00   10.69
 1986  08  14  00   65.00  235.00   10.50
 1986  08  14  18   60.00   70.00   10.37
 1986  08  15  00   67.50  162.50   10.28
 1986  08  15  06   60.00  357.50   10.96
 1986  08  16  00   25.00  155.00   10.48
 1986  08  16  00   42.50  337.50   10.07
 1986  08  16  00   52.50  125.00   10.08
 1986  08  16  06   77.50  180.00   13.67
 1986  08  16  12   60.00  267.50   10.10
 1986  08  16  18   80.00  172.50   17.16
 1986  08  17  06   80.00  162.50   18.89
 1986  08  17  12   42.50  315.00   10.57
 1986  08  18  00   60.00   95.00   11.58
 1986  08  18  18   62.50  107.50   10.14
 1986  08  19  12   47.50  332.50   10.78
 1986  08  19  18   42.50  295.00   11.38
 1986  08  20  06   57.50  270.00   12.84
 1986  08  20  18   22.50  142.50   10.76
 1986  08  20  18   62.50   60.00   10.51
 1986  08  21  00   50.00  162.50   10.28
 1986  08  21  06   55.00   30.00   10.06
 1986  08  21  18   72.50  292.50   12.84
 1986  08  24  00   47.50  285.00   10.27
 1986  08  24  06   37.50  200.00   11.00
 1986  08  24  06   57.50   27.50   10.42
 1986  08  24  06   65.00   55.00   10.30
 1986  08  24  06   72.50  250.00   10.92
 1986  08  24  12   47.50  335.00   10.14
 1986  08  25  00   47.50  317.50   10.60
 1986  08  25  00   60.00  265.00   10.45
 1986  08  25  06   55.00  187.50   10.16
 1986  08  26  12   52.50    0.00   19.07
 1986  08  26  18   57.50   42.50   11.35
 1986  08  27  00   60.00  195.00   11.09
 1986  08  27  18   57.50  310.00   10.53
 1986  08  28  06   45.00  185.00   10.33
 1986  08  28  12   70.00   70.00   10.39
 1986  08  28  18   57.50  297.50   10.11
 1986  08  29  00   50.00  160.00   10.11
 1986  08  29  18   57.50   22.50   10.28
 1986  08  29  18   75.00  162.50   10.92
 1986  08  30  00   62.50  250.00   11.88
 1986  08  31  06   55.00   35.00   10.36
 1986  08  31  18   80.00   30.00   10.03
 1986  09  01  18   70.00  357.50   10.36
 1986  09  02  00   72.50  200.00   10.30
 1986  09  02  06   75.00  195.00   10.16
 1986  09  03  00   37.50  335.00   10.08
 1986  09  03  00   55.00  177.50   10.63
 1986  09  04  00   72.50  292.50   11.04
 1986  09  04  06   70.00  350.00   12.15
 1986  09  04  18   55.00  277.50   10.69
 1986  09  05  00   70.00  135.00   11.60
 1986  09  05  06   40.00  157.50   10.95
 1986  09  05  06   60.00   35.00   10.04
 1986  09  06  06   70.00    0.00   11.69
 1986  09  07  06   60.00  265.00   12.14
 1986  09  07  06   60.00  292.50   10.70
 1986  09  07  18   55.00  205.00   10.55
 1986  09  08  00   67.50   67.50   13.09
 1986  09  08  00   70.00   30.00   10.56
 1986  09  08  00   75.00  175.00   12.63
 1986  09  09  06   45.00  330.00   10.07
 1986  09  09  06   72.50   65.00   12.11
 1986  09  09  12   60.00  135.00   10.27
 1986  09  09  12   77.50  217.50   10.15
 1986  09  10  00   62.50    5.00   11.94
 1986  09  10  06   72.50   92.50   10.61
 1986  09  10  18   42.50  170.00   10.70
 1986  09  11  12   70.00  190.00   11.35
 1986  09  12  06   45.00  280.00   11.22
 1986  09  12  18   47.50  342.50   10.11
 1986  09  13  18   62.50    0.00   10.20
 1986  09  14  06   62.50   67.50   10.68
 1986  09  14  12   57.50  290.00   14.44
 1986  09  15  00   52.50  120.00   10.16
 1986  09  15  06   72.50  180.00   10.19
 1986  09  15  12   60.00   22.50   10.85
 1986  09  15  18   20.00  130.00   12.49
 1986  09  16  06   47.50  182.50   11.60
 1986  09  17  00   42.50  297.50   10.41
 1986  09  17  00   62.50   52.50   10.70
 1986  09  17  00   65.00  115.00   11.07
 1986  09  17  18   32.50  310.00   11.65
 1986  09  18  00   45.00  130.00   10.86
 1986  09  19  18   55.00   47.50   10.16
 1986  09  20  06   60.00  335.00   10.14
 1986  09  20  12   75.00  197.50   12.38
 1986  09  20  18   37.50  182.50   10.37
 1986  09  21  00   35.00  167.50   10.31
 1986  09  21  12   40.00  135.00   10.60
 1986  09  21  18   52.50  122.50   10.99
 1986  09  22  06   80.00   47.50   11.50
 1986  09  23  00   80.00   42.50   20.81
 1986  09  23  06   60.00  215.00   11.83
 1986  09  23  18   50.00  320.00   11.37
 1986  09  24  00   50.00  142.50   10.64
 1986  09  24  06   20.00  142.50   10.90
 1986  09  24  06   62.50   67.50   12.41
 1986  09  25  00   42.50  257.50   11.95
 1986  09  25  12   45.00  317.50   10.73
 1986  09  26  12   52.50  250.00   11.41
 1986  09  26  18   50.00  132.50   11.26
 1986  09  27  06   47.50  300.00   10.26
 1986  09  27  06   55.00  337.50   10.65
 1986  09  27  06   72.50  350.00   11.09
 1986  09  27  18   75.00    0.00   14.87
 1986  09  28  00   75.00  110.00   14.42
 1986  09  28  12   67.50    2.50   15.50
 1986  09  28  12   75.00   37.50   11.28
 1986  09  28  18   67.50   12.50   13.33
 1986  09  28  18   75.00   47.50   13.92
 1986  09  29  00   75.00   57.50   16.09
 1986  09  29  18   60.00   35.00   10.50
 1986  09  30  00   67.50  337.50   15.84
 1986  10  01  00   57.50  147.50   11.55
 1986  10  01  00   60.00   90.00   10.86
 1986  10  01  06   47.50   95.00   12.58
 1986  10  01  06   70.00  265.00   10.20
 1986  10  01  12   72.50   27.50   10.07
 1986  10  01  18   52.50  302.50   10.85
 1986  10  02  18   47.50  317.50   13.15
 1986  10  02  18   50.00  202.50   10.39
 1986  10  02  18   70.00    0.00   11.58
 1986  10  04  18   50.00   97.50   10.48
 1986  10  04  18   57.50  150.00   10.27
 1986  10  05  00   42.50  322.50   11.17
 1986  10  05  00   70.00  300.00   10.45
 1986  10  05  06   20.00  140.00   10.58
 1986  10  05  06   65.00  337.50   12.25
 1986  10  05  12   45.00  302.50   10.37
 1986  10  05  12   50.00  180.00   10.85
 1986  10  05  12   55.00   50.00   10.77
 1986  10  06  06   67.50  255.00   10.77
 1986  10  06  12   75.00   82.50   10.38
 1986  10  06  18   75.00    0.00   15.85
 1986  10  07  00   75.00   97.50   10.78
 1986  10  07  06   45.00  162.50   12.03
 1986  10  07  12   62.50  270.00   11.33
 1986  10  08  12   65.00   37.50   10.18
 1986  10  08  12   65.00  342.50   11.42
 1986  10  08  12   72.50  137.50   11.90
 1986  10  09  06   72.50  165.00   12.03
 1986  10  09  12   60.00  247.50   10.85
 1986  10  09  12   70.00  102.50   12.33
 1986  10  10  00   60.00  200.00   13.23
 1986  10  10  06   57.50   55.00   10.95
 1986  10  10  12   77.50  200.00   12.48
 1986  10  11  00   50.00   95.00   10.15
 1986  10  11  00   80.00  132.50   10.47
 1986  10  11  06   47.50  320.00   10.55
 1986  10  11  18   62.50  290.00   17.52
 1986  10  11  18   75.00  237.50   10.68
 1986  10  12  00   60.00  342.50   10.48
 1986  10  12  06   45.00  270.00   10.17
 1986  10  12  06   67.50  265.00   10.07
 1986  10  12  06   80.00  185.00   10.30
 1986  10  12  12   75.00  160.00   10.56
 1986  10  12  18   55.00   60.00   11.32
 1986  10  13  00   77.50    2.50   25.95
 1986  10  13  18   57.50  167.50   10.56
 1986  10  14  00   65.00  300.00   11.46
 1986  10  14  06   42.50  315.00   10.13
 1986  10  14  06   80.00  190.00   12.85
 1986  10  14  18   70.00  345.00   13.10
 1986  10  14  18   75.00  300.00   11.03
 1986  10  15  00   50.00  287.50   10.78
 1986  10  15  00   52.50  145.00   10.23
 1986  10  16  06   50.00   97.50   11.06
 1986  10  16  12   50.00  192.50   10.27
 1986  10  16  12   70.00    5.00   12.88
 1986  10  16  18   72.50   17.50   13.30
 1986  10  16  18   72.50  300.00   12.33
 1986  10  17  00   72.50   27.50   11.32
 1986  10  17  06   72.50   37.50   10.15
 1986  10  17  12   67.50   47.50   10.46
 1986  10  17  12   67.50  347.50   16.36
 1986  10  17  18   47.50  160.00   13.55
 1986  10  19  12   72.50  352.50   10.81
 1986  10  19  18   30.00  147.50   10.44
 1986  10  20  00   70.00  345.00   12.02
 1986  10  20  12   35.00  165.00   12.50
 1986  10  20  12   52.50    5.00   12.08
 1986  10  20  12   52.50  187.50   10.31
 1986  10  21  06   72.50  350.00   15.43
 1986  10  21  12   60.00  215.00   10.53
 1986  10  21  12   70.00  345.00   12.39
 1986  10  22  00   42.50  142.50   11.11
 1986  10  22  00   70.00  255.00   10.67
 1986  10  22  06   80.00   22.50   11.69
 1986  10  22  12   42.50  312.50   10.25
 1986  10  23  00   70.00   15.00   10.29
 1986  10  23  06   47.50  100.00   11.76
 1986  10  23  06   55.00  305.00   10.35
 1986  10  23  06   70.00   10.00   13.07
 1986  10  23  06   70.00  292.50   11.27
 1986  10  23  18   77.50   25.00   10.76
 1986  10  24  12   45.00  222.50   11.89
 1986  10  25  00   50.00  125.00   11.46
 1986  10  25  12   60.00  297.50   13.56
 1986  10  25  12   75.00  297.50   10.93
 1986  10  25  12   77.50   40.00   11.96
 1986  10  25  18   47.50   97.50   11.02
 1986  10  25  18   57.50    0.00   14.57
 1986  10  26  06   52.50  145.00   10.81
 1986  10  26  12   42.50   12.50   10.50
 1986  10  26  12   65.00   67.50   10.99
 1986  10  26  18   35.00  165.00   11.45
 1986  10  27  06   52.50  245.00   10.25
 1986  10  27  12   77.50    0.00   14.37
 1986  10  28  06   42.50  215.00   10.47
 1986  10  28  06   45.00  300.00   10.37
 1986  10  28  12   70.00  350.00   10.37
 1986  10  28  12   80.00   30.00   12.32
 1986  10  28  18   80.00   40.00   10.37
 1986  10  29  06   57.50  285.00   10.26
 1986  10  29  12   42.50  227.50   11.62
 1986  10  29  12   52.50  332.50   11.37
 1986  10  29  18   47.50  102.50   10.06
 1986  10  30  00   47.50  317.50   11.51
 1986  10  30  12   72.50   30.00   11.81
 1986  10  30  18   57.50  167.50   10.46
 1986  10  30  18   62.50    0.00   19.32
 1986  10  31  00   42.50  170.00   12.73
 1986  10  31  06   50.00  262.50   12.86
 1986  10  31  06   65.00  275.00   10.28
 1986  10  31  06   75.00  142.50   10.85
 1986  10  31  12   55.00  315.00   11.55
 1986  10  31  12   75.00  135.00   10.79
 1986  10  31  18   75.00   65.00   17.49
 1986  10  31  18   75.00  130.00   10.24
 1987  08  01  06   35.00  152.50   11.25
 1987  08  01  06   55.00  245.00   11.85
 1987  08  01  06   70.00  295.00   11.99
 1987  08  02  00   60.00   15.00   10.68
 1987  08  02  00   70.00   20.00   11.55
 1987  08  04  12   52.50  312.50   10.40
 1987  08  06  00   52.50  307.50   10.84
 1987  08  06  18   52.50   35.00   11.14
 1987  08  06  18   62.50    5.00   11.77
 1987  08  07  06   70.00  270.00   10.15
 1987  08  07  12   55.00  280.00   10.78
 1987  08  08  00   52.50  167.50   11.47
 1987  08  08  18   52.50  327.50   11.11
 1987  08  11  12   67.50  262.50   10.91
 1987  08  11  18   42.50  302.50   10.46
